Table Name,Column Name,Data Type,Description,Is Partition Key,Table Location,Table Type,Last Updated,Table Description
"bot_intents","instance_arn","Unknown","","NO","s3://63159a352a384916d3489a0663aa66fb-boti-par/connect_datalake/bot_intents","EXTERNAL_TABLE","2025-10-17T11:50:10+11:00",""
"bot_intents","invoking_resource_type","Unknown","","NO","s3://63159a352a384916d3489a0663aa66fb-boti-par/connect_datalake/bot_intents","EXTERNAL_TABLE","2025-10-17T11:50:10+11:00",""
"bot_intents","flow_resource_id","Unknown","","NO","s3://63159a352a384916d3489a0663aa66fb-boti-par/connect_datalake/bot_intents","EXTERNAL_TABLE","2025-10-17T11:50:10+11:00",""
"bot_intents","module_resource_id","Unknown","","NO","s3://63159a352a384916d3489a0663aa66fb-boti-par/connect_datalake/bot_intents","EXTERNAL_TABLE","2025-10-17T11:50:10+11:00",""
"bot_intents","invoking_resource_start_timestamp","Unknown","","NO","s3://63159a352a384916d3489a0663aa66fb-boti-par/connect_datalake/bot_intents","EXTERNAL_TABLE","2025-10-17T11:50:10+11:00",""
"bot_intents","parent_flow_resource_id","Unknown","","NO","s3://63159a352a384916d3489a0663aa66fb-boti-par/connect_datalake/bot_intents","EXTERNAL_TABLE","2025-10-17T11:50:10+11:00",""
"bot_intents","contact_id","Unknown","","NO","s3://63159a352a384916d3489a0663aa66fb-boti-par/connect_datalake/bot_intents","EXTERNAL_TABLE","2025-10-17T11:50:10+11:00",""
"bot_intents","flow_action_id","Unknown","","NO","s3://63159a352a384916d3489a0663aa66fb-boti-par/connect_datalake/bot_intents","EXTERNAL_TABLE","2025-10-17T11:50:10+11:00",""
"bot_intents","invoking_resource_published_timestamp","Unknown","","NO","s3://63159a352a384916d3489a0663aa66fb-boti-par/connect_datalake/bot_intents","EXTERNAL_TABLE","2025-10-17T11:50:10+11:00",""
"bot_intents","flow_type","Unknown","","NO","s3://63159a352a384916d3489a0663aa66fb-boti-par/connect_datalake/bot_intents","EXTERNAL_TABLE","2025-10-17T11:50:10+11:00",""
"bot_intents","channel","Unknown","","NO","s3://63159a352a384916d3489a0663aa66fb-boti-par/connect_datalake/bot_intents","EXTERNAL_TABLE","2025-10-17T11:50:10+11:00",""
"bot_intents","sub_type","Unknown","","NO","s3://63159a352a384916d3489a0663aa66fb-boti-par/connect_datalake/bot_intents","EXTERNAL_TABLE","2025-10-17T11:50:10+11:00",""
"bot_intents","initiation_method","Unknown","","NO","s3://63159a352a384916d3489a0663aa66fb-boti-par/connect_datalake/bot_intents","EXTERNAL_TABLE","2025-10-17T11:50:10+11:00",""
